상품유형,세부상품유형,운용회사,펀드명,위험등급,"구분
(추가/
단위)","기준
통화","순자산
총액
(원화:억원
외화:백만)",주식_금액,주식_비중,채권_금액,채권_비중,투자계약증권_금액,투자계약증권_비중,부동산_금액,부동산_비중,실물등_금액,실물등_비중,현금성_금액,현금성_비중,기타_금액,기타_비중,"기준
가격",1개월(%),1개월_순위,6개월(%),6개월_순위,1년(%),1년_순위,설정(전환)일(%),설정(전환)일_순위,"투자
운용
인력",운용,판매_보수,판매_수수료,환헤지,"주요
투자
지역",판매회사,구분,기준통화,순자산총액,기준가격,설정일(%),설정일_순위,투자운용인력,주요투자지역
주식형,일반,다올자산운용,다올마켓스타증권투자신탁[주식]종류C4,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,388.63",12.95,_,30.66,_,11.39,_,117,_,,0.673,1.125,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올마켓스타증권투자신탁[주식]종류C5,높은위험(UH),추가개방,KRW,350,0,0,0,0,-,-,-,-,-,-,0,0,351,100,"1,415.26",12.96,0724/1175,30.73,0663/1175,11.54,0609/1177,121.27,_,,0.673,1,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올마켓스타증권투자신탁[주식]종류Ce,높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,373.36",12.96,0720/1175,30.73,0662/1175,11.53,0610/1177,37.34,_,,0.673,1,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올마켓스타증권투자신탁[주식]종류S,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,441.32",13.02,_,31.17,_,12.32,_,52.64,_,,0.673,0.28,0.15,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올주주환원증권투자신탁[주식](운),높은위험(UH),추가개방,KRW,82,78,59,0,0,-,-,-,-,-,-,54,41,0,0,"1,653.65",14.88,_,45.02,_,44.47,_,67.39,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올주주환원증권투자신탁[주식]종류A,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,385.61",14.8,_,38.3,_,36.99,_,38.85,_,,0.6,0.5,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올주주환원증권투자신탁[주식]종류Ae,높은위험(UH),추가개방,KRW,3,0,0,0,0,-,-,-,-,-,-,0,0,3,100,"1,476.70",14.81,0453/1175,44.41,0135/1175,43.22,0009/1177,48.33,_,,0.6,0.25,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올주주환원증권투자신탁[주식]종류C,높은위험(UH),추가개방,KRW,28,0,0,0,0,-,-,-,-,-,-,0,0,28,100,"1,440.68",14.76,0460/1175,43.98,0152/1175,42.33,0013/1177,44.07,_,,0.6,0.9,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올주주환원증권투자신탁[주식]종류C-Pe,높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,011.25",0,_,0,_,0,_,1.13,_,,0.6,0.4,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올주주환원증권투자신탁[주식]종류CF,높은위험(UH),추가개방,KRW,45,0,0,0,0,-,-,-,-,-,-,0,0,45,100,"1,648.52",14.83,0450/1175,44.57,0127/1175,43.53,0008/1177,65.79,_,,0.6,0.03,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올주주환원증권투자신탁[주식]종류CPe,높은위험(UH),추가개방,KRW,3,0,0,0,0,-,-,-,-,-,-,0,0,3,100,"1,449.64",14.81,0455/1175,44.38,0136/1175,43.16,0010/1177,45.62,_,,0.6,0.29,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올주주환원증권투자신탁[주식]종류Ce,높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,475.37",14.8,0456/1175,44.28,0141/1175,42.94,0012/1177,47.93,_,,0.6,0.45,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권모투자신탁[주식],매우높은위험(UH),추가개방,KRW,82,81,97,0,0,-,-,-,-,-,-,1,2,1,1,"1,743.56",16.64,_,18.34,_,-9.17,_,151.76,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁 1[주식],매우높은위험(UH),추가개방,KRW,71,0,0,0,0,-,-,-,-,-,-,0,0,71,100,"1,741.16",16.56,_,18.41,_,-9.08,_,149.83,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁 1[주식]종류A,매우높은위험(UH),추가개방,KRW,3,0,0,0,0,-,-,-,-,-,-,0,0,3,100,"1,644.07",16.47,_,17.59,_,-10.36,_,115.06,_,,0.66,0.7,1,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁 1[주식]종류Ae,매우높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,703.66",16.49,_,17.81,_,-10.02,_,108.15,_,,0.66,0.35,0.96,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁 1[주식]종류C4,매우높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,892.38",16.47,_,17.59,_,-10.36,_,144.69,_,,0.66,0.7,0.7,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁 1[주식]종류CF,매우높은위험(UH),추가개방,KRW,57,0,0,0,0,-,-,-,-,-,-,0,0,57,100,"1,851.33",16.51,_,17.98,_,-9.75,_,89.63,_,,0.66,0.03,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁 1[주식]종류Ce,매우높은위험(UH),추가개방,KRW,6,0,0,0,0,-,-,-,-,-,-,0,0,6,100,"1,677.28",16.48,_,17.71,_,-10.18,_,118.58,_,,0.66,0.5,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁 1[주식]종류S,매우높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,703.63",16.49,_,17.8,_,-10.04,_,123.91,_,,0.66,0.34,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁2[주식],매우높은위험(UH),추가개방,KRW,9,0,0,0,0,-,-,-,-,-,-,0,0,9,100,"1,770.07",16.62,_,18.33,_,-9.07,_,204.18,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁2[주식]종류A,매우높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,722.38",16.52,_,17.61,_,-10.29,_,133.84,_,,0.66,0.58,1,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁2[주식]종류C,매우높은위험(UH),추가개방,KRW,7,0,0,0,0,-,-,-,-,-,-,0,0,7,100,"1,671.93",16.49,_,17.37,_,-10.68,_,118.95,_,,0.66,1,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁2[주식]종류Ce,매우높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,548.38",16.53,_,17.65,_,-10.19,_,54.84,_,,0.66,0.5,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁2[주식]종류S,매우높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,746.51",16.54,_,17.73,_,-10.07,_,93.71,_,,0.66,0.35,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁2[주식]종류S-P,매우높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,449.45",16.55,_,17.78,_,-9.99,_,46.22,_,,0.66,0.27,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올코리아AI테크중소형증권자투자신탁2[주식]종류S-P(퇴직),매우높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,380.59",16.55,_,17.79,_,-9.98,_,39.42,_,,0.66,0.26,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올퇴직연금증권모투자신탁[주식],높은위험(UH),추가개방,KRW,72,71,97,0,0,-,-,-,-,-,-,1,2,1,2,"1,136.33",12.87,_,31.19,_,13.07,_,391.47,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올퇴직연금증권자투자신탁[주식](운),높은위험(UH),추가개방,KRW,4,0,0,0,0,-,-,-,-,-,-,0,1,4,99,"1,135.40",12.69,_,30.68,_,13.03,_,239.48,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올퇴직연금증권자투자신탁[주식]종류C,높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,078.66",12.61,_,29.95,_,11.69,_,54.96,_,,0.35,0.815,0,-,-,,,,,,,,,
주식형,일반,다올자산운용,다올퇴직연금증권자투자신탁[주식]종류Ce,높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,097.95",12.64,_,30.2,_,12.15,_,58.19,_,,0.35,0.4,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신DAISHIN343AI반도체&인프라액티브증권상장지수투자신탁[주식],높은위험(UH),추가개방,KRW,163,163,100,0,0,-,-,-,-,-,-,1,0,0,0,"9,601.74",21.69,0005/1175,27.44,0868/1175,-5.84,1144/1177,-4.12,_,,0.31,0.01,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신대표기업어린이적립증권자투자신탁[주식](운용),다소높은위험(UH),추가개방,KRW,11,0,0,0,0,-,-,-,-,-,-,0,0,11,100,"1,088.98",13.02,_,26.18,_,7.14,_,141.68,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신대표기업어린이적립증권자투자신탁[주식]ClassA,다소높은위험(UH),추가개방,KRW,4,0,0,0,0,-,-,-,-,-,-,0,0,4,100,"1,045.79",12.97,_,25.53,_,5.89,_,55.49,_,,0.583,0.6,1,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신대표기업어린이적립증권자투자신탁[주식]ClassC1,다소높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,060.64",13,_,25.84,_,6.49,_,277.74,_,,0.583,0,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신대표기업어린이적립증권자투자신탁[주식]ClassC2,다소높은위험(UH),추가개방,KRW,5,0,0,0,0,-,-,-,-,-,-,0,0,5,100,"1,008.63",12.96,_,25.33,_,5.49,_,47.87,_,,0.583,1,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신대표기업증권모투자신탁[주식],높은위험(UH),추가개방,KRW,56,39,70,0,0,-,-,-,-,-,-,6,11,11,20,"1,433.25",13.09,_,26.36,_,7.19,_,65.75,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신대표기업증권자투자신탁 1[주식](운용),높은위험(UH),추가개방,KRW,24,0,0,0,0,-,-,-,-,-,-,0,0,24,100,"1,093.90",13.07,_,26.2,_,7.18,_,184.17,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신대표기업증권자투자신탁 1[주식]Class C,높은위험(UH),추가개방,KRW,24,0,0,0,0,-,-,-,-,-,-,0,0,24,100,959.04,12.93,_,25.25,_,5.41,_,103.76,_,,0.583,1,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권모투자신탁[주식],높은위험(UH),추가개방,KRW,27,20,74,0,0,-,-,-,-,-,-,3,10,5,17,"1,142.27",12.1,_,25.36,_,10.04,_,256.03,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 1[주식](운용),높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,1,1,99,"1,148.50",12.03,_,25.23,_,10.06,_,139.89,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 1[주식]Class A,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,114.44",11.97,_,24.75,_,9.17,_,84.4,_,,0.5,0.3,1,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 1[주식]Class C,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,086.09",11.92,_,24.35,_,8.41,_,70.69,_,,0.5,0.95,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 1[주식]Class C-e,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,121.33",11.98,_,24.85,_,9.35,_,54.68,_,,0.5,0.1,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 2[주식],높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,1,1,99,"1,030.29",11.88,_,24.31,_,8.36,_,131.39,_,,0.5,0.95,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 3[주식](운용),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,1,0,99,"1,064.57",11.99,_,25.13,_,9.99,_,95.84,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 3[주식]Class A,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,035.98",11.94,_,24.7,_,9.2,_,64,_,,0.5,0.3,1,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 3[주식]ClassC-e,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,049.24",11.99,_,25.11,_,9.72,_,79.29,_,,0.5,0.1,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 4[주식](운용),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,086.95",12.03,_,25.23,_,9.99,_,159.96,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 4[주식]Class A-e,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,061.99",12,_,24.88,_,9.28,_,132.58,_,,0.5,0.13,0.25,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 4[주식]Class C-e,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,063.27",12,_,24.9,_,9.32,_,126.92,_,,0.5,0.1,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 6[주식](운용),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,1,0,99,"1,123.50",12.02,_,25.18,_,9.93,_,55.43,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 6[주식]ClassA,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,088.35",11.96,_,24.7,_,9,_,33.6,_,,0.5,0.3,1,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 6[주식]ClassC-e,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,096.62",11.98,_,24.82,_,9.22,_,35.33,_,,0.5,0.1,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신배당주증권자투자신탁 6[주식]ClassC1,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,062.77",11.92,_,24.35,_,8.31,_,17.8,_,,0.5,0.95,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신연금저축배당주증권전환형자투자신탁[주식],높은위험(UH),추가개방,KRW,11,0,0,0,0,-,-,-,-,-,-,0,0,11,100,"1,005.28",11.91,_,24.33,_,8.46,_,12.26,_,,0.5,0.9,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신장기주택마련배당주증권자투자신탁 [주식](운용),높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,1,0,99,"1,116.56",12.02,_,25.22,_,10.07,_,69.27,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,대신자산운용,대신장기주택마련배당주증권자투자신탁 [주식]Class A,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,"1,076.23",11.95,_,24.64,_,8.95,_,38.27,_,,0.5,0.5,1,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권모투자신탁[주식],높은위험(UH),추가개방,KRW,508,506,97,0,0,-,-,-,-,-,-,6,1,8,1,"1,363.08",19.68,_,42.15,_,16.68,_,41.17,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식],높은위험(UH),추가개방,KRW,510,0,0,0,0,-,-,-,-,-,-,2,0,512,100,"1,368.11",19.58,_,41.94,_,16.61,_,40.94,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식]종류A,높은위험(UH),추가개방,KRW,57,0,0,0,0,-,-,-,-,-,-,0,0,61,100,"1,358.97",19.48,0050/1175,41.02,0177/1175,14.97,0405/1177,36.12,_,,0.8,0.6,1,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식]종류A-e,높은위험(UH),추가개방,KRW,69,0,0,0,0,-,-,-,-,-,-,0,0,69,100,"1,360.41",19.5,0045/1175,41.21,0171/1175,15.31,0378/1177,37.1,_,,0.8,0.3,0.5,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식]종류C,높은위험(UH),추가개방,KRW,24,0,0,0,0,-,-,-,-,-,-,0,0,24,100,"1,355.12",19.46,0053/1175,40.8,0179/1175,14.58,0430/1177,35.55,_,,0.8,0.95,0,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식]종류C-P,높은위험(UH),추가개방,KRW,3,0,0,0,0,-,-,-,-,-,-,0,0,3,100,"1,360.10",19.47,0052/1175,40.89,0178/1175,14.75,0415/1177,36.01,_,,0.8,0.8,0,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식]종류C-P2e,높은위험(UH),추가개방,KRW,63,0,0,0,0,-,-,-,-,-,-,0,0,63,100,"1,357.47",19.5,0046/1175,41.17,0172/1175,15.25,0380/1177,36.94,_,,0.8,0.35,0,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식]종류C-Pe,높은위험(UH),추가개방,KRW,17,0,0,0,0,-,-,-,-,-,-,0,0,17,100,"1,358.55",19.5,0047/1175,41.14,0173/1175,15.19,0387/1177,36.78,_,,0.8,0.4,0,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식]종류C-e,높은위험(UH),추가개방,KRW,18,0,0,0,0,-,-,-,-,-,-,0,0,18,100,"1,363.76",19.49,0048/1175,41.1,0175/1175,15.12,0398/1177,36.55,_,,0.8,0.47,0,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식]종류C-i,높은위험(UH),추가개방,KRW,183,0,0,0,0,-,-,-,-,-,-,0,0,184,100,"1,376.55",19.52,0042/1175,41.38,0167/1175,15.61,0367/1177,37.99,_,,0.8,0.03,0,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식]종류C-s,높은위험(UH),추가개방,KRW,54,0,0,0,0,-,-,-,-,-,-,0,0,54,100,"1,362.73",19.52,0041/1175,41.39,0166/1175,15.63,0365/1177,38.07,_,,0.8,0.01,0,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식]종류S,높은위험(UH),추가개방,KRW,18,0,0,0,0,-,-,-,-,-,-,0,0,18,100,"1,361.37",19.5,0044/1175,41.21,0170/1175,15.32,0377/1177,37.14,_,,0.8,0.29,0,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식]종류S-P,높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,"1,362.11",19.51,0043/1175,41.25,0168/1175,15.37,0375/1177,37.3,_,,0.8,0.24,0,-,-,,,,,,,,,
주식형,일반,더제이자산운용,더제이더행복코리아증권자투자신탁[주식]종류S-P2,높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,359.89",19.51,_,41.26,_,15.39,_,37.01,_,,0.8,0.23,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB고배당청년형소득공제증권자투자신탁[주식]_운용,높은위험(UH),추가개방,KRW,4,0,0,0,0,-,-,-,-,-,-,0,2,4,98,"1,160.63",12.12,_,29.15,_,13.98,_,42.37,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB고배당청년형소득공제증권자투자신탁[주식]종류C,높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,"1,155.80",12.01,_,28.19,_,12.15,_,35.24,_,,0.72,0.9,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB고배당청년형소득공제증권자투자신탁[주식]종류C-E,높은위험(UH),추가개방,KRW,3,0,0,0,0,-,-,-,-,-,-,0,0,3,100,"1,156.95",12.04,_,28.42,_,12.58,_,38.43,_,,0.72,0.5,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB더클래식증권자투자신탁 1[주식]ClassA,높은위험(UH),추가개방,KRW,1,0,0,0,0,-,-,-,-,-,-,0,0,1,100,891.29,12.13,_,26.56,_,-2.16,_,36.55,_,,0.5025,0.45,1,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB더클래식증권자투자신탁 1[주식]ClassC-E,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,849.44,12.1,_,26.35,_,-2.5,_,-1.91,_,,0.5025,0.8,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB더클래식증권자투자신탁 1[주식]ClassC-H,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,830.62,12.1,_,26.31,_,-2.57,_,-9.97,_,,0.5025,1,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB더클래식증권자투자신탁 1[주식]ClassC-P,높은위험(UH),추가개방,KRW,0,0,0,0,0,-,-,-,-,-,-,0,0,0,100,845.38,12.1,_,26.33,_,-2.54,_,-13.02,_,,0.5025,0.95,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB더클래식증권자투자신탁 1[주식]ClassC5,높은위험(UH),추가개방,KRW,2,0,0,0,0,-,-,-,-,-,-,0,0,2,100,829.04,12.09,_,26.23,_,-2.7,_,47.47,_,,0.5025,1,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB더클래식증권자투자신탁 1[주식]_운용,높은위험(UH),추가개방,KRW,3,0,0,0,0,-,-,-,-,-,-,0,7,2,93,"1,001.37",12.21,_,27.14,_,-1.18,_,117.54,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB마이티K100증권상장지수투자신탁[주식],높은위험(UH),추가개방,KRW,115,110,96,0,0,-,-,-,-,-,-,5,4,0,0,"31,817.62",15.45,_,30.81,_,9.19,_,107.33,_,,0.3,0.04,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB마이티다이나믹퀀트액티브증권상장지수투자신탁[주식],높은위험(UH),추가개방,KRW,256,235,91,0,0,-,-,-,-,-,-,22,8,0,0,"14,903.54",16.29,0238/1175,34.58,0435/1175,12.17,0577/1177,58.11,_,,0.23,0.03,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB마이티바이오시밀러&CDMO액티브증권상장지수투자신탁[주식],높은위험(UH),추가개방,KRW,101,100,99,0,0,-,-,-,-,-,-,1,1,0,0,"9,348.22",-0.98,_,-5.47,_,0,_,-2.57,_,,0.7,0.05,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB바이오헬스케어증권모투자신탁[주식],높은위험(UH),추가개방,KRW,"1,318.00","1,301.00",98,0,0,-,-,-,-,-,-,11,1,13,1,"1,064.44",2.23,_,14.69,_,24.96,_,57.24,_,,0,0,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB바이오헬스케어증권자투자신탁 1[주식]ClassA,높은위험(UH),추가개방,KRW,116,0,0,0,0,-,-,-,-,-,-,0,0,118,100,"1,080.31",2.09,1150/1175,13.73,1128/1175,23.02,0215/1177,223.28,_,,0.715,0.53,1,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB바이오헬스케어증권자투자신탁 1[주식]ClassA-E,높은위험(UH),추가개방,KRW,73,0,0,0,0,-,-,-,-,-,-,0,0,73,100,"1,082.16",2.11,1147/1175,13.87,1125/1175,23.34,0203/1177,60.97,_,,0.715,0.26,0.5,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB바이오헬스케어증권자투자신탁 1[주식]ClassC,높은위험(UH),추가개방,KRW,11,0,0,0,0,-,-,-,-,-,-,0,0,11,100,"1,073.63",2.01,1158/1175,13.2,1136/1175,21.86,0228/1177,164.24,_,,0.715,1.5,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB바이오헬스케어증권자투자신탁 1[주식]ClassC-E,높은위험(UH),추가개방,KRW,158,0,0,0,0,-,-,-,-,-,-,0,0,159,100,"1,077.08",2.05,1153/1175,13.47,1132/1175,22.46,0221/1177,198.57,_,,0.715,1,0,-,-,,,,,,,,,
주식형,일반,디비자산운용,DB바이오헬스케어증권자투자신탁 1[주식]ClassC-F,높은위험(UH),추가개방,KRW,327,0,0,0,0,-,-,-,-,-,-,0,0,328,100,"1,083.60",2.13,1144/1175,13.98,1120/1175,23.59,0201/1177,55.27,_,,0.715,0.05,0,-,-,,,,,,,,,
